0,-0.16093173468294658,0.20021503867846563,20000.0,2.0,3.0,1.0,44.0,0.0,0.0,2.0,0.0,0.0,-2.0,19112.0,17980.0,18780.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0
0,-0.3315461722006082,0.18165945852340107,260000.0,2.0,2.0,2.0,30.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,165.0,274.0,165.0,333.0,165.0,274.0,165.0,333.0,165.0,293.0
1,-0.25120392384573054,0.2036883188622459,20000.0,1.0,2.0,1.0,39.0,2.0,0.0,0.0,0.0,0.0,0.0,20328.0,19299.0,19928.0,20204.0,20398.0,1500.0,900.0,700.0,1480.0,0.0
1,-0.23314948601317373,0.21241261998654087,30000.0,1.0,2.0,1.0,23.0,2.0,2.0,2.0,2.0,2.0,2.0,29276.0,28635.0,30127.0,30525.0,29793.0,150.0,2250.0,1000.0,0.0,700.0
1,-0.17296802657131777,0.19054816230707347,10000.0,1.0,2.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,8409.0,8600.0,9470.0,6690.0,9690.0,2000.0,1500.0,900.0,3000.0,0.0
0,-0.34147611300851444,0.1814786155980859,180000.0,2.0,2.0,1.0,36.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.17945459992019072,0.1911443959517489,200000.0,2.0,1.0,2.0,33.0,0.0,-1.0,0.0,0.0,0.0,0.0,8565.0,14567.0,157631.0,143678.0,159782.0,14040.0,154888.0,12848.0,50000.0,10000.0
0,-0.34147611300851444,0.18263272226691538,80000.0,1.0,3.0,2.0,23.0,-1.0,2.0,-1.0,-1.0,-1.0,-2.0,193.0,9387.0,125.0,-68.0,-261.0,9387.0,125.0,0.0,0.0,0.0
0,0.17614461965088862,0.44507745557292133,290000.0,2.0,2.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,235475.0,240584.0,212024.0,216379.0,209440.0,9300.0,8000.0,7612.0,8015.0,7008.0
0,-0.16093173468294658,0.21829275510360654,320000.0,2.0,2.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,34608.0,38544.0,44486.0,52319.0,51764.0,6000.0,8000.0,10000.0,1900.0,2000.0
0,0.2603384814100451,0.21708275153058873,290000.0,2.0,2.0,1.0,35.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,21080.0,430.0,430.0,12715.0,16895.0,430.0,430.0,12715.0,5000.0,15000.0
